id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-15111,62407.42,212,9,4,Sistema SaaS,No,No,1531.2,2025-09-21
PRJ-15112,60817.64,215,14,5,App Móvil,No,No,1629.7,2025-09-21
PRJ-15113,72750.58,66,7,4,Sistema SaaS,No,No,1730.2,2025-09-21
PRJ-15114,5636.45,38,1,3,Sistema SaaS,Sí,Sí,310.9,2025-09-21
PRJ-15115,21251.32,57,7,3,Sistema SaaS,Sí,Sí,651.4,2025-09-21
PRJ-15116,67039.0,340,2,4,E-commerce,Sí,Sí,1551.2,2025-09-21
PRJ-15117,55293.5,203,5,6,Sistema SaaS,No,No,1457.9,2025-09-21
PRJ-15118,72079.24,156,6,7,Portal Web,No,Sí,1880.2,2025-09-21
PRJ-15119,9288.47,99,2,4,App Móvil,No,No,407.6,2025-09-21
PRJ-15120,49772.3,312,13,8,Sistema SaaS,Sí,No,1504.3,2025-09-21
PRJ-15121,47678.49,295,1,6,Portal Web,No,Sí,1219.0,2025-09-22
PRJ-15122,7675.58,180,14,5,Portal Web,No,Sí,550.6,2025-09-22
PRJ-15123,43514.16,178,0,8,E-commerce,No,No,1202.8,2025-09-22
PRJ-15124,50714.02,247,13,6,App Móvil,No,No,1456.4,2025-09-22
PRJ-15125,19346.99,155,4,1,E-commerce,No,No,487.4,2025-09-22
PRJ-15126,25499.72,32,0,1,Portal Web,No,Sí,568.0,2025-09-22
PRJ-15127,53026.05,216,0,6,Sistema SaaS,Sí,No,1286.1,2025-09-22
PRJ-15128,40122.57,72,4,8,Portal Web,Sí,No,1244.1,2025-09-22
PRJ-15129,69351.02,128,2,9,App Móvil,Sí,Sí,1788.0,2025-09-22
PRJ-15130,30678.63,292,9,4,Portal Web,Sí,No,870.1,2025-09-22
PRJ-15131,24999.47,219,2,7,Portal Web,No,No,788.6,2025-09-22
PRJ-15132,78864.95,71,10,9,E-commerce,No,Sí,2087.2,2025-09-22
PRJ-15133,73335.18,126,6,8,Portal Web,No,No,1902.5,2025-09-22
PRJ-15134,7174.46,289,14,8,E-commerce,No,No,668.9,2025-09-22
PRJ-15135,62804.65,247,2,1,E-commerce,No,Sí,1342.5,2025-09-22
PRJ-15136,13275.11,165,1,6,Sistema SaaS,Sí,No,579.4,2025-09-22
PRJ-15137,7061.39,174,2,9,Portal Web,No,No,604.2,2025-09-22
PRJ-15138,25527.16,34,14,8,Sistema SaaS,No,Sí,1032.1,2025-09-22
PRJ-15139,25200.94,165,10,2,App Móvil,No,Sí,710.4,2025-09-22
PRJ-15140,66448.91,36,3,5,E-commerce,No,Sí,1586.5,2025-09-22
PRJ-15141,58300.04,66,8,4,E-commerce,No,No,1431.7,2025-09-22
PRJ-15142,78620.71,340,14,8,App Móvil,Sí,No,2151.0,2025-09-22
PRJ-15143,58363.47,96,11,9,E-commerce,No,Sí,1712.1,2025-09-22
PRJ-15144,36369.17,354,1,3,Sistema SaaS,Sí,Sí,887.1,2025-09-22
PRJ-15145,57419.57,34,13,9,Sistema SaaS,No,No,1726.4,2025-09-23
PRJ-15146,79959.43,302,5,1,App Móvil,Sí,Sí,1734.5,2025-09-23
PRJ-15147,58260.64,87,4,7,Portal Web,No,No,1522.5,2025-09-23
PRJ-15148,62126.1,184,5,8,E-commerce,Sí,No,1675.3,2025-09-23
PRJ-15149,75377.38,142,4,6,Portal Web,No,No,1840.3,2025-09-23
PRJ-15150,13523.84,121,5,4,Sistema SaaS,No,No,471.5,2025-09-23
PRJ-15151,57858.82,353,11,4,Sistema SaaS,Sí,Sí,1457.0,2025-09-23
PRJ-15152,68810.45,273,3,7,E-commerce,No,Sí,1723.1,2025-09-23
PRJ-15153,76578.4,313,7,6,App Móvil,Sí,No,1910.3,2025-09-23
PRJ-15154,20822.7,118,11,4,Sistema SaaS,No,No,815.7,2025-09-23
PRJ-15155,42794.68,207,8,5,Portal Web,No,Sí,1166.0,2025-09-23
PRJ-15156,56041.61,257,9,4,Sistema SaaS,No,No,1396.9,2025-09-23
PRJ-15157,23560.08,96,6,1,E-commerce,No,Sí,599.3,2025-09-23
PRJ-15158,50035.46,151,13,4,App Móvil,No,No,1293.6,2025-09-23
PRJ-15159,24318.41,188,13,6,Sistema SaaS,Sí,No,867.7,2025-09-23
PRJ-15160,30009.28,297,13,2,E-commerce,Sí,No,842.8,2025-09-23
PRJ-15161,38113.9,212,10,7,Sistema SaaS,No,Sí,1183.7,2025-09-23
PRJ-15162,44689.26,33,11,9,Sistema SaaS,No,No,1458.7,2025-09-23
PRJ-15163,38702.44,150,0,2,Portal Web,Sí,Sí,854.7,2025-09-23
PRJ-15164,41989.66,259,4,7,Sistema SaaS,No,Sí,1170.1,2025-09-23
PRJ-15165,27394.16,327,6,2,Sistema SaaS,No,No,684.4,2025-09-23
PRJ-15166,16922.38,248,14,9,App Móvil,No,Sí,941.2,2025-09-23
PRJ-15167,8551.25,211,4,1,Portal Web,Sí,Sí,245.8,2025-09-23
PRJ-15168,19698.4,307,4,4,App Móvil,No,No,613.4,2025-09-23
PRJ-15169,48645.77,286,11,2,E-commerce,No,No,1187.3,2025-09-24
PRJ-15170,63958.66,333,4,1,Sistema SaaS,Sí,No,1357.6,2025-09-24
PRJ-15171,17693.57,72,4,2,Portal Web,Sí,No,499.5,2025-09-24
PRJ-15172,13141.65,47,12,6,App Móvil,No,Sí,721.1,2025-09-24
PRJ-15173,61196.78,227,10,5,App Móvil,No,Sí,1582.7,2025-09-24
PRJ-15174,27886.87,206,4,1,E-commerce,Sí,No,671.3,2025-09-24
PRJ-15175,76362.46,105,0,3,E-commerce,Sí,Sí,1638.1,2025-09-24
PRJ-15176,58573.85,210,11,6,E-commerce,No,Sí,1582.8,2025-09-24
PRJ-15177,29506.7,179,5,5,App Móvil,Sí,No,909.3,2025-09-24
PRJ-15178,26715.71,111,10,6,Sistema SaaS,Sí,Sí,918.5,2025-09-24
PRJ-15179,44277.38,39,10,8,E-commerce,No,No,1365.4,2025-09-24
PRJ-15180,10935.85,309,11,6,App Móvil,Sí,No,639.8,2025-09-24
PRJ-15181,13825.74,241,12,5,E-commerce,No,Sí,683.8,2025-09-24
PRJ-15182,18189.34,169,5,4,Sistema SaaS,Sí,No,633.5,2025-09-24
PRJ-15183,63104.27,289,7,5,E-commerce,Sí,Sí,1539.4,2025-09-24
PRJ-15184,43539.3,257,13,9,Portal Web,No,Sí,1440.2,2025-09-24
PRJ-15185,5792.53,34,4,6,App Móvil,No,Sí,418.7,2025-09-24
PRJ-15186,55513.74,112,1,5,App Móvil,No,Sí,1339.2,2025-09-24
PRJ-15187,36776.76,35,12,8,E-commerce,No,Sí,1207.0,2025-09-24
PRJ-15188,43313.93,181,6,5,E-commerce,No,No,1156.6,2025-09-24
PRJ-15189,21058.72,252,13,5,Sistema SaaS,Sí,Sí,780.9,2025-09-24
PRJ-15190,46383.67,210,0,8,E-commerce,No,No,1283.7,2025-09-24
PRJ-15191,78436.49,292,4,9,E-commerce,Sí,Sí,2034.0,2025-09-24
PRJ-15192,10508.35,295,11,8,Sistema SaaS,Sí,Sí,709.2,2025-09-24
PRJ-15193,26293.8,196,4,9,Portal Web,No,Sí,1001.0,2025-09-25
PRJ-15194,23224.82,107,11,9,Sistema SaaS,Sí,Sí,989.3,2025-09-25
PRJ-15195,23641.2,71,2,8,Sistema SaaS,Sí,No,814.6,2025-09-25
PRJ-15196,33402.98,91,1,7,Sistema SaaS,Sí,Sí,1035.0,2025-09-25
PRJ-15197,66358.23,307,10,7,App Móvil,No,No,1775.9,2025-09-25
PRJ-15198,73464.4,342,3,1,E-commerce,No,No,1565.1,2025-09-25
PRJ-15199,20166.13,60,6,7,Portal Web,Sí,No,803.8,2025-09-25
PRJ-15200,45721.25,33,9,6,App Móvil,No,Sí,1298.9,2025-09-25
PRJ-15201,52767.42,138,2,1,E-commerce,No,Sí,1149.1,2025-09-25
PRJ-15202,44137.06,122,12,8,App Móvil,No,No,1370.3,2025-09-25
PRJ-15203,37555.73,128,13,9,App Móvil,No,Sí,1331.8,2025-09-25
PRJ-15204,19398.16,221,14,2,E-commerce,Sí,No,654.9,2025-09-25
PRJ-15205,41616.45,362,5,4,Portal Web,Sí,Sí,1075.6,2025-09-25
PRJ-15206,35091.11,241,6,7,App Móvil,No,Sí,1076.6,2025-09-25
PRJ-15207,64667.25,112,12,1,Sistema SaaS,Sí,Sí,1488.6,2025-09-25
PRJ-15208,62270.33,236,14,8,App Móvil,Sí,Sí,1768.2,2025-09-25
PRJ-15209,15049.9,144,1,9,App Móvil,No,Sí,739.4,2025-09-25
PRJ-15210,11638.93,281,2,8,E-commerce,No,Sí,605.2,2025-09-25
PRJ-15211,73111.55,90,8,2,App Móvil,No,No,1622.5,2025-09-25
PRJ-15212,45163.13,282,0,8,Portal Web,Sí,Sí,1277.4,2025-09-25
PRJ-15213,69335.07,108,7,8,App Móvil,Sí,No,1883.4,2025-09-25
PRJ-15214,9361.33,225,0,2,App Móvil,Sí,Sí,283.6,2025-09-25
PRJ-15215,44488.67,291,2,9,App Móvil,Sí,No,1315.2,2025-09-25
PRJ-15216,45456.99,351,5,1,App Móvil,Sí,No,1058.9,2025-09-25
PRJ-15217,69552.65,361,10,7,E-commerce,No,No,1837.5,2025-09-26
PRJ-15218,12320.75,325,7,2,Sistema SaaS,Sí,Sí,416.7,2025-09-26
PRJ-15219,23033.42,265,6,8,Sistema SaaS,Sí,Sí,935.6,2025-09-26
PRJ-15220,35490.37,198,2,8,E-commerce,No,No,1075.4,2025-09-26
PRJ-15221,69938.11,36,11,4,App Móvil,No,No,1702.4,2025-09-26
PRJ-15222,75416.25,51,5,8,App Móvil,Sí,No,1936.8,2025-09-26
PRJ-15223,79454.35,101,0,5,E-commerce,Sí,No,1884.7,2025-09-26
PRJ-15224,76939.51,135,7,9,Sistema SaaS,Sí,No,2004.6,2025-09-26
PRJ-15225,5445.63,168,8,1,Portal Web,No,Sí,221.6,2025-09-26
PRJ-15226,8578.13,59,8,5,App Móvil,No,No,498.2,2025-09-26
PRJ-15227,16070.51,353,13,9,E-commerce,Sí,Sí,919.6,2025-09-26
PRJ-15228,31164.66,118,3,6,App Móvil,Sí,No,951.9,2025-09-26
PRJ-15229,67243.85,182,3,4,Sistema SaaS,Sí,Sí,1544.1,2025-09-26
PRJ-15230,71949.21,102,6,1,App Móvil,No,Sí,1527.3,2025-09-26
PRJ-15231,19012.58,357,6,6,Sistema SaaS,No,Sí,705.9,2025-09-26
PRJ-15232,51474.81,267,10,7,Portal Web,Sí,No,1467.1,2025-09-26
PRJ-15233,73802.15,351,5,7,Portal Web,No,No,1858.9,2025-09-26
PRJ-15234,39779.88,280,6,9,App Móvil,Sí,No,1266.6,2025-09-26
PRJ-15235,12765.77,334,13,4,E-commerce,No,No,584.7,2025-09-26
PRJ-15236,39336.02,37,0,4,Sistema SaaS,Sí,No,959.9,2025-09-26
PRJ-15237,33184.62,236,8,5,App Móvil,Sí,No,999.8,2025-09-26
PRJ-15238,48324.35,287,13,9,Sistema SaaS,Sí,Sí,1536.2,2025-09-26
PRJ-15239,37899.4,313,12,2,E-commerce,No,No,1007.5,2025-09-26
PRJ-15240,6300.94,168,5,4,App Móvil,No,No,374.6,2025-09-26
PRJ-15241,79549.83,75,7,9,E-commerce,Sí,No,2033.3,2025-09-27
PRJ-15242,45765.52,155,14,6,Sistema SaaS,No,No,1353.6,2025-09-27
PRJ-15243,40522.31,50,12,6,App Móvil,Sí,No,1207.7,2025-09-27
PRJ-15244,76596.3,199,4,7,E-commerce,No,Sí,1934.5,2025-09-27
PRJ-15245,16689.53,61,11,5,Portal Web,No,Sí,662.1,2025-09-27
PRJ-15246,19192.82,179,6,4,Sistema SaaS,Sí,No,588.1,2025-09-27
PRJ-15247,65601.11,235,2,3,App Móvil,Sí,Sí,1490.8,2025-09-27
PRJ-15248,24562.33,362,9,2,Portal Web,No,No,695.4,2025-09-27
PRJ-15249,64942.03,50,0,7,E-commerce,No,No,1617.3,2025-09-27
PRJ-15250,25365.01,319,6,5,Portal Web,No,Sí,814.4,2025-09-27
PRJ-15251,7489.07,167,4,1,Sistema SaaS,No,Sí,240.5,2025-09-27
PRJ-15252,43776.1,94,0,4,App Móvil,No,No,1044.0,2025-09-27
PRJ-15253,19751.48,94,8,9,Portal Web,Sí,Sí,900.2,2025-09-27
PRJ-15254,61838.47,117,8,8,E-commerce,Sí,No,1666.2,2025-09-27
PRJ-15255,53089.97,352,5,7,Portal Web,No,No,1473.9,2025-09-27
PRJ-15256,74270.2,72,10,5,App Móvil,No,Sí,1814.1,2025-09-27
PRJ-15257,63724.13,170,8,1,Portal Web,Sí,Sí,1385.1,2025-09-27
PRJ-15258,18558.2,33,6,5,App Móvil,No,Sí,677.9,2025-09-27
PRJ-15259,65011.87,308,7,8,E-commerce,Sí,Sí,1723.6,2025-09-27
PRJ-15260,53130.28,355,10,4,App Móvil,No,No,1392.5,2025-09-27
PRJ-15261,55171.37,70,1,5,E-commerce,Sí,Sí,1290.6,2025-09-27
PRJ-15262,67419.72,119,1,8,Portal Web,No,No,1679.1,2025-09-27
PRJ-15263,48036.81,285,3,5,App Móvil,Sí,Sí,1212.4,2025-09-27
PRJ-15264,39950.26,337,0,4,Sistema SaaS,Sí,No,982.3,2025-09-27
PRJ-15265,52748.08,174,7,4,E-commerce,Sí,No,1300.5,2025-09-28
PRJ-15266,27346.81,336,4,6,Portal Web,Sí,Sí,858.3,2025-09-28
PRJ-15267,18694.78,340,11,1,Portal Web,Sí,No,594.1,2025-09-28
PRJ-15268,51244.09,213,13,4,E-commerce,No,No,1343.4,2025-09-28
PRJ-15269,22538.63,148,6,1,Sistema SaaS,Sí,Sí,527.5,2025-09-28
PRJ-15270,10993.63,142,14,6,E-commerce,No,No,652.0,2025-09-28
PRJ-15271,5041.56,320,11,8,App Móvil,Sí,Sí,564.5,2025-09-28
PRJ-15272,50623.96,278,1,4,Portal Web,No,Sí,1218.8,2025-09-28
PRJ-15273,32161.16,353,4,8,E-commerce,No,Sí,1063.6,2025-09-28
PRJ-15274,61423.32,121,8,2,App Móvil,Sí,No,1411.1,2025-09-28
PRJ-15275,33138.23,88,8,5,Portal Web,Sí,No,993.2,2025-09-28
PRJ-15276,41450.26,298,1,3,Portal Web,Sí,No,949.3,2025-09-28
PRJ-15277,35531.37,347,13,7,App Móvil,Sí,No,1205.2,2025-09-28
PRJ-15278,53793.11,123,10,9,E-commerce,No,No,1586.7,2025-09-28
PRJ-15279,31710.44,283,1,1,E-commerce,No,Sí,733.2,2025-09-28
PRJ-15280,77282.57,204,4,8,Portal Web,No,Sí,1945.6,2025-09-28
PRJ-15281,75211.02,32,2,4,E-commerce,No,No,1697.0,2025-09-28
PRJ-15282,68602.09,50,12,5,Sistema SaaS,No,Sí,1736.1,2025-09-28
PRJ-15283,74022.52,133,0,1,E-commerce,Sí,No,1540.1,2025-09-28
PRJ-15284,38685.48,350,10,5,E-commerce,No,Sí,1154.9,2025-09-28
PRJ-15285,45232.28,298,12,9,Portal Web,Sí,No,1462.6,2025-09-28
PRJ-15286,60656.94,362,14,8,Portal Web,No,Sí,1794.6,2025-09-28
PRJ-15287,57210.94,238,0,8,App Móvil,No,Sí,1483.7,2025-09-28
PRJ-15288,71800.89,125,4,6,Portal Web,No,No,1748.9,2025-09-28
PRJ-15289,58724.83,122,2,9,E-commerce,Sí,No,1575.8,2025-09-29
PRJ-15290,79841.35,74,8,4,Sistema SaaS,No,Sí,1860.2,2025-09-29
PRJ-15291,31137.93,91,12,6,App Móvil,Sí,No,1020.3,2025-09-29
PRJ-15292,67474.83,59,11,3,Portal Web,No,Sí,1579.8,2025-09-29
PRJ-15293,57322.61,299,2,2,App Móvil,Sí,Sí,1283.8,2025-09-29
PRJ-15294,56853.98,39,2,9,E-commerce,Sí,Sí,1580.9,2025-09-29
PRJ-15295,29437.67,35,2,5,App Móvil,No,Sí,827.8,2025-09-29
PRJ-15296,63920.13,48,13,2,Portal Web,No,Sí,1532.4,2025-09-29
PRJ-15297,72528.2,41,0,5,App Móvil,Sí,No,1665.2,2025-09-29
PRJ-15298,21391.13,221,2,6,E-commerce,Sí,Sí,716.2,2025-09-29
PRJ-15299,51912.26,132,4,8,Portal Web,No,Sí,1458.9,2025-09-29
PRJ-15300,34410.11,279,7,5,E-commerce,Sí,Sí,996.8,2025-09-29
PRJ-15301,79216.11,273,6,2,Portal Web,No,No,1746.7,2025-09-29
PRJ-15302,40912.46,224,11,7,Portal Web,Sí,No,1217.5,2025-09-29
PRJ-15303,22124.01,294,12,5,Sistema SaaS,Sí,No,832.0,2025-09-29
PRJ-15304,33639.32,163,12,2,Sistema SaaS,Sí,No,939.4,2025-09-29
PRJ-15305,54037.88,206,10,6,Portal Web,Sí,Sí,1496.4,2025-09-29
PRJ-15306,10706.7,128,3,7,E-commerce,Sí,Sí,551.8,2025-09-29
PRJ-15307,50270.14,59,3,8,App Móvil,Sí,No,1425.8,2025-09-29
PRJ-15308,74841.86,320,14,3,Portal Web,Sí,Sí,1810.6,2025-09-29
PRJ-15309,68777.21,92,11,4,Sistema SaaS,Sí,Sí,1665.9,2025-09-29
PRJ-15310,10075.52,57,3,6,Sistema SaaS,Sí,Sí,500.0,2025-09-29
PRJ-15311,79504.24,175,7,3,E-commerce,Sí,Sí,1806.6,2025-09-29
PRJ-15312,57404.52,317,7,6,Portal Web,No,Sí,1443.8,2025-09-29
PRJ-15313,17171.06,98,1,9,App Móvil,Sí,No,765.3,2025-09-30
PRJ-15314,5931.21,281,14,5,Sistema SaaS,Sí,Sí,483.5,2025-09-30
PRJ-15315,17846.2,191,6,2,E-commerce,No,No,492.5,2025-09-30
PRJ-15316,67863.19,139,11,2,Portal Web,Sí,Sí,1583.2,2025-09-30
PRJ-15317,6622.95,161,10,7,E-commerce,Sí,Sí,558.8,2025-09-30
PRJ-15318,22486.05,300,13,4,Portal Web,No,Sí,760.7,2025-09-30
PRJ-15319,61797.92,217,11,9,App Móvil,Sí,No,1776.8,2025-09-30
PRJ-15320,48958.29,49,4,9,E-commerce,No,Sí,1410.7,2025-09-30
PRJ-15321,63705.18,305,1,6,E-commerce,No,No,1534.6,2025-09-30
PRJ-15322,60961.29,206,12,5,E-commerce,No,Sí,1617.6,2025-09-30
PRJ-15323,8795.1,128,2,7,Portal Web,No,Sí,518.9,2025-09-30
PRJ-15324,71938.36,276,10,5,Sistema SaaS,No,Sí,1792.0,2025-09-30
PRJ-15325,22027.39,353,6,9,Portal Web,Sí,Sí,956.7,2025-09-30
PRJ-15326,46504.43,47,5,9,App Móvil,Sí,Sí,1389.3,2025-09-30
PRJ-15327,53321.61,318,5,7,Portal Web,Sí,No,1425.6,2025-09-30
PRJ-15328,17647.12,154,11,4,E-commerce,Sí,Sí,649.5,2025-09-30
PRJ-15329,78217.34,349,6,1,E-commerce,Sí,Sí,1727.6,2025-09-30
PRJ-15330,41611.7,182,5,4,App Móvil,Sí,No,1069.9,2025-09-30
PRJ-15331,9323.2,98,10,3,Sistema SaaS,No,No,418.2,2025-09-30
PRJ-15332,75294.65,175,1,1,App Móvil,Sí,Sí,1566.2,2025-09-30
PRJ-15333,48970.09,74,7,4,Sistema SaaS,No,No,1227.8,2025-09-30
PRJ-15334,57439.49,49,6,7,E-commerce,Sí,Sí,1525.5,2025-09-30
PRJ-15335,44388.18,320,5,2,App Móvil,Sí,No,1078.5,2025-09-30
PRJ-15336,67605.35,276,4,7,Sistema SaaS,No,No,1718.3,2025-09-30
PRJ-15337,7485.01,232,10,6,App Móvil,Sí,No,507.7,2025-10-01
PRJ-15338,25128.38,38,5,9,E-commerce,Sí,No,956.6,2025-10-01
PRJ-15339,40223.63,209,13,2,Portal Web,No,Sí,1004.2,2025-10-01
PRJ-15340,10745.27,185,2,6,Portal Web,No,Sí,489.9,2025-10-01
PRJ-15341,57943.0,48,1,6,Sistema SaaS,No,Sí,1465.9,2025-10-01
PRJ-15342,34524.76,132,8,6,E-commerce,No,Sí,1038.4,2025-10-01
PRJ-15343,25450.1,275,0,3,App Móvil,No,Sí,710.1,2025-10-01
PRJ-15344,5253.41,114,1,6,E-commerce,No,Sí,321.7,2025-10-01
PRJ-15345,58987.27,348,10,9,App Móvil,Sí,No,1693.7,2025-10-01
PRJ-15346,67535.7,263,9,3,App Móvil,No,Sí,1596.5,2025-10-01
PRJ-15347,34628.04,164,9,2,Portal Web,Sí,No,892.1,2025-10-01
PRJ-15348,47316.35,66,0,8,E-commerce,Sí,Sí,1320.4,2025-10-01
PRJ-15349,22076.5,121,7,3,Sistema SaaS,No,Sí,653.7,2025-10-01
PRJ-15350,51664.82,321,3,5,App Móvil,Sí,No,1325.6,2025-10-01
PRJ-15351,5910.31,46,5,5,App Móvil,Sí,No,372.5,2025-10-01
PRJ-15352,41648.29,119,10,2,Sistema SaaS,Sí,No,1037.0,2025-10-01
PRJ-15353,53315.41,194,4,2,Sistema SaaS,Sí,No,1176.4,2025-10-01
PRJ-15354,73864.38,282,7,6,Sistema SaaS,Sí,Sí,1818.9,2025-10-01
PRJ-15355,33600.19,334,9,2,E-commerce,No,No,863.6,2025-10-01
PRJ-15356,62389.27,110,6,6,Sistema SaaS,No,No,1605.2,2025-10-01
PRJ-15357,49826.53,213,0,7,App Móvil,No,Sí,1286.2,2025-10-01
PRJ-15358,74525.91,319,7,4,Portal Web,No,No,1747.6,2025-10-01
PRJ-15359,34878.33,278,3,4,Portal Web,No,No,914.1,2025-10-01
PRJ-15360,28932.15,244,6,3,Portal Web,Sí,Sí,789.2,2025-10-01
PRJ-15361,71535.65,187,2,1,Portal Web,No,No,1471.9,2025-10-02
PRJ-15362,8693.33,208,14,4,App Móvil,No,Sí,527.7,2025-10-02
PRJ-15363,15228.9,49,1,3,E-commerce,No,Sí,480.8,2025-10-02
PRJ-15364,11180.33,176,0,8,E-commerce,No,Sí,612.5,2025-10-02
PRJ-15365,68233.25,97,9,5,App Móvil,Sí,No,1690.7,2025-10-02
PRJ-15366,5795.56,106,4,7,Portal Web,No,No,491.9,2025-10-02
PRJ-15367,69624.29,131,14,3,App Móvil,No,Sí,1691.4,2025-10-02
PRJ-15368,38845.08,169,10,3,Portal Web,No,No,1058.5,2025-10-02
PRJ-15369,5301.9,102,13,6,Portal Web,Sí,Sí,549.0,2025-10-02
PRJ-15370,35123.39,236,2,4,App Móvil,Sí,Sí,877.5,2025-10-02
PRJ-15371,19010.06,242,10,8,E-commerce,Sí,Sí,856.4,2025-10-02
PRJ-15372,51830.04,108,2,3,App Móvil,Sí,Sí,1179.2,2025-10-02
PRJ-15373,55951.91,142,7,5,App Móvil,No,Sí,1425.7,2025-10-02
PRJ-15374,41564.57,282,0,1,Portal Web,Sí,No,847.5,2025-10-02
PRJ-15375,8038.96,162,12,1,E-commerce,No,No,346.8,2025-10-02
PRJ-15376,54209.66,226,1,8,App Móvil,No,Sí,1452.3,2025-10-02
PRJ-15377,68152.91,54,0,7,App Móvil,Sí,Sí,1674.9,2025-10-02
PRJ-15378,59024.32,130,6,1,Sistema SaaS,No,Sí,1303.8,2025-10-02
PRJ-15379,67246.84,274,3,6,App Móvil,Sí,No,1612.4,2025-10-02
PRJ-15380,20038.21,60,2,2,Sistema SaaS,No,No,534.3,2025-10-02
PRJ-15381,71666.6,319,2,1,Portal Web,No,No,1523.3,2025-10-02
PRJ-15382,29164.51,285,9,5,E-commerce,Sí,No,951.4,2025-10-02
PRJ-15383,6005.36,235,10,5,E-commerce,No,Sí,462.7,2025-10-02
PRJ-15384,68254.37,97,2,2,Sistema SaaS,Sí,No,1485.6,2025-10-02
PRJ-15385,75636.6,244,1,5,App Móvil,Sí,Sí,1775.9,2025-10-03
PRJ-15386,54166.86,151,4,7,Portal Web,No,No,1428.8,2025-10-03
PRJ-15387,22357.75,75,0,4,Sistema SaaS,Sí,No,639.4,2025-10-03
PRJ-15388,23880.83,98,4,2,E-commerce,No,Sí,597.2,2025-10-03
PRJ-15389,39994.47,56,9,5,Portal Web,Sí,Sí,1145.8,2025-10-03
PRJ-15390,72337.33,200,13,6,Portal Web,No,No,1882.6,2025-10-03
PRJ-15391,16219.82,274,7,8,App Móvil,No,Sí,746.0,2025-10-03
PRJ-15392,66948.03,330,6,9,Portal Web,No,Sí,1828.7,2025-10-03
PRJ-15393,26847.71,303,14,8,App Móvil,No,Sí,1054.0,2025-10-03
PRJ-15394,65643.96,317,13,7,E-commerce,No,Sí,1779.8,2025-10-03
PRJ-15395,74020.34,278,13,9,Sistema SaaS,No,No,2061.8,2025-10-03
PRJ-15396,37062.04,31,10,9,Sistema SaaS,Sí,No,1293.2,2025-10-03
PRJ-15397,32378.8,49,14,6,E-commerce,Sí,No,1096.0,2025-10-03
PRJ-15398,65166.6,323,2,3,App Móvil,Sí,Sí,1462.7,2025-10-03
PRJ-15399,44711.22,286,12,8,Portal Web,No,Sí,1415.9,2025-10-03
PRJ-15400,56333.68,278,11,3,Portal Web,No,No,1385.5,2025-10-03
PRJ-15401,51712.19,182,8,1,E-commerce,No,Sí,1197.6,2025-10-03
PRJ-15402,16466.66,166,10,4,App Móvil,Sí,Sí,613.9,2025-10-03
PRJ-15403,68359.28,251,9,9,Sistema SaaS,No,Sí,1874.7,2025-10-03
PRJ-15404,19683.13,240,12,8,Sistema SaaS,No,No,874.4,2025-10-03
PRJ-15405,74921.16,218,6,6,Sistema SaaS,No,Sí,1838.3,2025-10-03
PRJ-15406,23792.85,261,0,3,Sistema SaaS,No,No,648.8,2025-10-03
PRJ-15407,60041.07,165,5,3,E-commerce,No,Sí,1433.9,2025-10-03
PRJ-15408,26349.15,45,3,7,Sistema SaaS,No,No,918.7,2025-10-03
PRJ-15409,28833.91,143,5,5,E-commerce,Sí,Sí,845.7,2025-10-04
PRJ-15410,28250.14,293,13,3,E-commerce,Sí,Sí,923.7,2025-10-04
PRJ-15411,61091.92,308,14,1,Portal Web,Sí,Sí,1464.4,2025-10-04
PRJ-15412,46761.13,102,2,9,E-commerce,Sí,No,1389.7,2025-10-04
PRJ-15413,71221.43,253,4,5,Portal Web,Sí,No,1703.7,2025-10-04
PRJ-15414,28052.95,63,2,7,App Móvil,No,Sí,861.0,2025-10-04
PRJ-15415,56899.44,274,6,9,Sistema SaaS,No,No,1599.3,2025-10-04
PRJ-15416,61471.14,267,14,4,App Móvil,No,Sí,1567.0,2025-10-04
PRJ-15417,16361.16,47,4,5,App Móvil,No,Sí,596.5,2025-10-04
PRJ-15418,35044.2,73,3,3,Portal Web,No,Sí,861.2,2025-10-04
PRJ-15419,41211.31,172,14,7,Portal Web,Sí,Sí,1306.5,2025-10-04
PRJ-15420,31676.55,44,9,1,Portal Web,Sí,Sí,798.5,2025-10-04
PRJ-15421,29158.44,122,6,8,E-commerce,No,Sí,1017.1,2025-10-04
PRJ-15422,56481.49,308,6,3,Sistema SaaS,No,Sí,1331.6,2025-10-04
PRJ-15423,21189.98,244,9,4,Portal Web,Sí,Sí,705.3,2025-10-04
PRJ-15424,58204.31,278,8,4,Portal Web,No,No,1475.5,2025-10-04
PRJ-15425,75128.31,100,14,7,E-commerce,No,No,1975.9,2025-10-04
PRJ-15426,47389.81,138,2,7,Sistema SaaS,No,No,1306.3,2025-10-04
PRJ-15427,50857.57,317,10,4,App Móvil,Sí,No,1317.7,2025-10-04
PRJ-15428,10169.95,189,10,6,Portal Web,No,No,546.8,2025-10-04
PRJ-15429,69835.77,318,9,8,App Móvil,No,No,1922.7,2025-10-04
PRJ-15430,26408.58,200,7,4,E-commerce,Sí,No,823.0,2025-10-04
PRJ-15431,51128.84,42,6,1,Sistema SaaS,Sí,Sí,1196.2,2025-10-04
