id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-00958,8522.45,55,10,4,E-commerce,No,No,464.0,2024-02-09
PRJ-00959,17471.25,54,10,9,E-commerce,Sí,No,843.4,2024-02-09
PRJ-00960,60352.52,330,12,5,Sistema SaaS,No,No,1574.0,2024-02-09
PRJ-00961,11209.9,296,2,8,Portal Web,No,Sí,581.0,2024-02-10
PRJ-00962,50236.41,210,11,6,App Móvil,No,No,1389.0,2024-02-10
PRJ-00963,23401.18,97,2,3,App Móvil,No,Sí,625.8,2024-02-10
PRJ-00964,34197.17,350,9,8,Sistema SaaS,No,Sí,1178.3,2024-02-10
PRJ-00965,26652.03,78,10,9,Sistema SaaS,No,No,1108.6,2024-02-10
PRJ-00966,31675.45,204,0,8,E-commerce,No,Sí,1027.6,2024-02-10
PRJ-00967,58928.44,81,5,4,E-commerce,No,No,1416.8,2024-02-10
PRJ-00968,27284.13,131,1,6,Portal Web,Sí,Sí,884.1,2024-02-10
PRJ-00969,47480.35,245,0,1,Sistema SaaS,Sí,Sí,1008.6,2024-02-10
PRJ-00970,40703.78,217,1,4,Portal Web,Sí,Sí,981.6,2024-02-10
PRJ-00971,54775.34,86,11,8,Sistema SaaS,No,No,1589.9,2024-02-10
PRJ-00972,75262.23,76,5,1,App Móvil,No,Sí,1593.8,2024-02-10
PRJ-00973,59942.91,188,13,3,Sistema SaaS,No,Sí,1458.7,2024-02-10
PRJ-00974,21120.53,203,3,1,Sistema SaaS,Sí,Sí,474.1,2024-02-10
PRJ-00975,7338.74,271,5,9,App Móvil,Sí,No,608.1,2024-02-10
PRJ-00976,24669.8,311,11,2,Sistema SaaS,Sí,Sí,734.3,2024-02-10
PRJ-00977,49630.84,270,8,9,Portal Web,No,No,1520.3,2024-02-10
PRJ-00978,8856.94,34,12,4,E-commerce,Sí,Sí,470.0,2024-02-10
PRJ-00979,42227.47,113,9,2,E-commerce,Sí,Sí,1035.0,2024-02-10
PRJ-00980,49763.21,337,11,4,Portal Web,No,Sí,1319.4,2024-02-10
PRJ-00981,30068.29,277,9,6,App Móvil,Sí,No,983.2,2024-02-10
PRJ-00982,62818.42,83,7,7,Sistema SaaS,No,Sí,1672.7,2024-02-10
PRJ-00983,12994.87,190,0,3,Portal Web,Sí,Sí,384.0,2024-02-10
PRJ-00984,10635.33,255,12,3,E-commerce,No,Sí,523.5,2024-02-10
PRJ-00985,59614.16,44,7,8,E-commerce,No,Sí,1636.2,2024-02-11
PRJ-00986,42161.85,253,8,5,Portal Web,No,No,1183.2,2024-02-11
PRJ-00987,56630.18,90,5,4,E-commerce,No,Sí,1363.1,2024-02-11
PRJ-00988,37612.05,151,9,7,Portal Web,No,Sí,1176.7,2024-02-11
PRJ-00989,23480.15,306,14,7,E-commerce,Sí,Sí,912.7,2024-02-11
PRJ-00990,66432.67,75,4,9,Portal Web,No,Sí,1760.7,2024-02-11
PRJ-00991,64956.19,323,5,9,Sistema SaaS,No,No,1758.9,2024-02-11
PRJ-00992,57102.24,91,12,5,Sistema SaaS,No,Sí,1513.5,2024-02-11
PRJ-00993,25410.89,115,5,8,Sistema SaaS,No,Sí,995.2,2024-02-11
PRJ-00994,49267.3,239,8,1,Sistema SaaS,Sí,No,1116.8,2024-02-11
PRJ-00995,32073.04,107,3,9,E-commerce,No,Sí,1048.0,2024-02-11
PRJ-00996,11868.66,231,1,8,App Móvil,Sí,Sí,651.9,2024-02-11
PRJ-00997,73798.52,331,10,6,Portal Web,No,Sí,1892.9,2024-02-11
PRJ-00998,15261.4,252,10,3,App Móvil,No,No,531.3,2024-02-11
PRJ-00999,76267.8,251,8,3,E-commerce,Sí,Sí,1768.0,2024-02-11
PRJ-01000,38450.43,32,1,8,E-commerce,Sí,No,1161.9,2024-02-11
PRJ-01001,18884.97,35,9,5,App Móvil,Sí,No,714.8,2024-02-11
PRJ-01002,45642.57,122,8,7,App Móvil,No,No,1332.0,2024-02-11
PRJ-01003,70470.94,37,1,5,E-commerce,Sí,No,1630.6,2024-02-11
PRJ-01004,59916.87,264,11,8,E-commerce,No,No,1702.9,2024-02-11
PRJ-01005,65492.09,137,7,4,Portal Web,Sí,No,1561.6,2024-02-11
PRJ-01006,54408.75,190,8,2,Sistema SaaS,Sí,No,1208.0,2024-02-11
PRJ-01007,56920.74,238,11,3,Sistema SaaS,No,Sí,1410.3,2024-02-11
PRJ-01008,68689.67,269,9,8,Portal Web,Sí,Sí,1799.9,2024-02-11
PRJ-01009,23725.1,360,8,7,App Móvil,Sí,No,910.8,2024-02-12
PRJ-01010,41706.87,362,9,2,E-commerce,No,No,1003.9,2024-02-12
PRJ-01011,21590.71,79,8,6,App Móvil,No,No,736.5,2024-02-12
PRJ-01012,79075.1,40,1,9,Sistema SaaS,No,No,1954.3,2024-02-12
PRJ-01013,75804.45,185,3,4,Sistema SaaS,Sí,No,1731.1,2024-02-12
PRJ-01014,7957.01,99,6,9,App Móvil,Sí,No,640.8,2024-02-12
PRJ-01015,57918.14,198,11,2,Sistema SaaS,Sí,Sí,1345.0,2024-02-12
PRJ-01016,74393.62,301,1,2,E-commerce,Sí,Sí,1563.1,2024-02-12
PRJ-01017,18543.15,97,0,9,Portal Web,Sí,No,775.7,2024-02-12
PRJ-01018,47595.89,281,2,7,App Móvil,No,No,1315.2,2024-02-12
PRJ-01019,73661.62,77,11,7,E-commerce,Sí,No,1890.0,2024-02-12
PRJ-01020,7545.95,213,3,1,E-commerce,No,Sí,241.4,2024-02-12
PRJ-01021,57306.52,349,7,6,Sistema SaaS,Sí,No,1456.7,2024-02-12
PRJ-01022,27301.18,216,5,7,E-commerce,No,Sí,928.9,2024-02-12
PRJ-01023,74329.71,119,10,6,App Móvil,Sí,Sí,1895.5,2024-02-12
PRJ-01024,77829.37,361,1,6,E-commerce,Sí,Sí,1851.7,2024-02-12
PRJ-01025,75819.99,168,14,2,Portal Web,No,No,1799.3,2024-02-12
PRJ-01026,40566.07,118,8,6,E-commerce,Sí,No,1200.5,2024-02-12
PRJ-01027,69653.2,303,13,4,E-commerce,No,Sí,1775.2,2024-02-12
PRJ-01028,68341.2,48,1,9,Portal Web,Sí,Sí,1786.5,2024-02-12
PRJ-01029,28932.54,340,12,1,E-commerce,Sí,Sí,813.9,2024-02-12
PRJ-01030,67168.66,183,14,8,E-commerce,No,Sí,1847.8,2024-02-12
PRJ-01031,7775.57,289,11,5,Sistema SaaS,Sí,No,507.4,2024-02-12
PRJ-01032,49720.24,137,4,1,App Móvil,No,Sí,1084.5,2024-02-12
PRJ-01033,22250.66,314,11,4,Sistema SaaS,Sí,No,730.9,2024-02-13
PRJ-01034,14042.52,88,3,1,App Móvil,Sí,Sí,302.8,2024-02-13
PRJ-01035,10771.49,154,12,6,Portal Web,Sí,No,651.2,2024-02-13
PRJ-01036,57221.66,302,6,2,Portal Web,Sí,Sí,1283.2,2024-02-13
PRJ-01037,30490.62,136,7,5,Portal Web,Sí,No,908.8,2024-02-13
PRJ-01038,59357.51,328,4,7,App Móvil,Sí,No,1589.8,2024-02-13
PRJ-01039,9901.73,274,9,2,App Móvil,Sí,No,410.3,2024-02-13
PRJ-01040,28646.78,276,13,6,App Móvil,No,Sí,1042.4,2024-02-13
PRJ-01041,45461.85,37,13,6,Portal Web,Sí,No,1338.3,2024-02-13
PRJ-01042,64304.24,170,4,5,App Móvil,Sí,Sí,1573.0,2024-02-13
PRJ-01043,28906.44,37,1,5,E-commerce,Sí,No,809.1,2024-02-13
PRJ-01044,51941.85,123,7,3,Sistema SaaS,No,No,1236.6,2024-02-13
PRJ-01045,71448.33,350,13,2,Portal Web,No,Sí,1688.8,2024-02-13
PRJ-01046,51189.74,68,1,7,Sistema SaaS,Sí,No,1339.9,2024-02-13
PRJ-01047,22471.96,110,9,1,E-commerce,Sí,No,618.6,2024-02-13
PRJ-01048,6830.06,216,11,6,App Móvil,Sí,Sí,524.3,2024-02-13
PRJ-01049,70257.42,113,5,6,Sistema SaaS,No,No,1730.8,2024-02-13
PRJ-01050,6595.21,117,7,3,E-commerce,Sí,No,348.5,2024-02-13
PRJ-01051,70602.63,271,5,2,E-commerce,No,No,1589.0,2024-02-13
PRJ-01052,44670.29,122,3,2,Sistema SaaS,Sí,No,1008.8,2024-02-13
PRJ-01053,75430.08,115,12,9,Portal Web,No,Sí,2087.3,2024-02-13
PRJ-01054,64908.74,73,3,5,Sistema SaaS,No,No,1536.6,2024-02-13
PRJ-01055,79845.06,166,5,7,Portal Web,Sí,No,1978.6,2024-02-13
PRJ-01056,31303.39,103,13,5,App Móvil,Sí,No,989.9,2024-02-13
PRJ-01057,62539.12,65,14,7,Portal Web,Sí,No,1761.7,2024-02-14
PRJ-01058,35144.82,130,12,4,App Móvil,Sí,No,1006.4,2024-02-14
PRJ-01059,40990.67,185,3,8,Sistema SaaS,Sí,No,1197.9,2024-02-14
PRJ-01060,52062.91,284,7,7,App Móvil,Sí,No,1408.9,2024-02-14
PRJ-01061,70525.78,200,8,5,E-commerce,Sí,No,1734.1,2024-02-14
PRJ-01062,78806.26,245,0,6,App Móvil,No,Sí,1860.9,2024-02-14
PRJ-01063,62620.51,199,12,5,Portal Web,Sí,Sí,1633.5,2024-02-14
PRJ-01064,36332.51,281,3,7,Portal Web,Sí,Sí,1074.0,2024-02-14
PRJ-01065,36601.78,351,3,2,Portal Web,No,Sí,841.5,2024-02-14
PRJ-01066,60318.67,84,1,5,App Móvil,Sí,No,1436.4,2024-02-14
PRJ-01067,22908.29,120,5,3,Portal Web,Sí,No,647.2,2024-02-14
PRJ-01068,13285.56,307,2,9,Portal Web,Sí,Sí,701.0,2024-02-14
PRJ-01069,31596.66,130,6,6,E-commerce,Sí,Sí,978.5,2024-02-14
PRJ-01070,26542.92,184,12,3,App Móvil,No,Sí,853.4,2024-02-14
PRJ-01071,27223.11,170,10,7,E-commerce,No,No,980.5,2024-02-14
PRJ-01072,22520.58,202,10,4,Portal Web,Sí,No,759.4,2024-02-14
PRJ-01073,8156.99,39,4,3,Portal Web,Sí,Sí,347.9,2024-02-14
PRJ-01074,6340.55,257,3,8,Portal Web,No,Sí,514.6,2024-02-14
PRJ-01075,79079.18,294,4,4,App Móvil,Sí,Sí,1818.4,2024-02-14
PRJ-01076,37082.99,277,7,1,Sistema SaaS,No,Sí,860.1,2024-02-14
PRJ-01077,33824.5,276,2,6,Portal Web,No,Sí,969.0,2024-02-14
PRJ-01078,55973.55,184,13,1,Portal Web,No,No,1349.5,2024-02-14
PRJ-01079,21369.04,63,6,5,Portal Web,Sí,Sí,712.2,2024-02-14
PRJ-01080,76247.09,158,14,7,Portal Web,Sí,No,2017.6,2024-02-14
PRJ-01081,63975.88,189,13,6,App Móvil,Sí,Sí,1643.5,2024-02-15
PRJ-01082,11705.83,118,5,2,Sistema SaaS,No,Sí,379.5,2024-02-15
PRJ-01083,36318.56,122,11,4,Sistema SaaS,Sí,No,1026.1,2024-02-15
PRJ-01084,70933.87,356,0,2,Sistema SaaS,Sí,Sí,1511.7,2024-02-15
PRJ-01085,75854.9,270,12,1,Portal Web,No,No,1700.2,2024-02-15
PRJ-01086,40055.11,352,6,3,Portal Web,Sí,No,1011.6,2024-02-15
PRJ-01087,51005.85,146,13,3,Sistema SaaS,Sí,Sí,1301.7,2024-02-15
PRJ-01088,17527.55,123,12,7,Sistema SaaS,Sí,Sí,819.2,2024-02-15
PRJ-01089,79337.65,192,6,1,Portal Web,No,No,1660.9,2024-02-15
PRJ-01090,22375.38,128,13,9,Portal Web,Sí,No,1011.3,2024-02-15
PRJ-01091,75704.88,142,14,6,E-commerce,No,Sí,1928.7,2024-02-15
PRJ-01092,53723.5,120,11,4,E-commerce,No,No,1415.7,2024-02-15
PRJ-01093,50580.26,235,0,3,E-commerce,No,Sí,1122.8,2024-02-15
PRJ-01094,43451.64,46,8,3,Sistema SaaS,Sí,No,1124.9,2024-02-15
PRJ-01095,22300.24,303,5,2,App Móvil,Sí,Sí,595.7,2024-02-15
PRJ-01096,18239.6,202,14,2,Portal Web,Sí,No,577.1,2024-02-15
PRJ-01097,21536.47,145,11,5,E-commerce,No,No,765.8,2024-02-15
PRJ-01098,18982.87,210,1,9,App Móvil,No,Sí,817.9,2024-02-15
PRJ-01099,63468.84,120,4,2,Portal Web,Sí,No,1427.2,2024-02-15
PRJ-01100,31259.39,111,12,2,App Móvil,No,No,826.7,2024-02-15
PRJ-01101,9338.2,353,10,6,Sistema SaaS,Sí,No,615.8,2024-02-15
PRJ-01102,77682.7,143,3,2,Sistema SaaS,Sí,No,1679.0,2024-02-15
PRJ-01103,71283.94,286,6,4,Sistema SaaS,Sí,No,1699.8,2024-02-15
PRJ-01104,74581.42,87,7,6,E-commerce,Sí,No,1815.3,2024-02-15
PRJ-01105,79618.09,183,10,5,Portal Web,Sí,No,1926.0,2024-02-16
PRJ-01106,18042.14,145,13,1,Sistema SaaS,Sí,Sí,572.2,2024-02-16
PRJ-01107,34718.15,295,14,6,E-commerce,Sí,No,1124.5,2024-02-16
PRJ-01108,61867.89,344,10,1,E-commerce,No,No,1329.3,2024-02-16
PRJ-01109,57201.55,232,0,3,E-commerce,Sí,Sí,1274.3,2024-02-16
PRJ-01110,16542.19,70,4,5,E-commerce,No,No,554.7,2024-02-16
PRJ-01111,66187.48,134,14,5,Sistema SaaS,No,No,1690.0,2024-02-16
PRJ-01112,21833.04,222,2,6,E-commerce,Sí,Sí,695.6,2024-02-16
PRJ-01113,21786.32,307,0,8,Sistema SaaS,No,No,824.0,2024-02-16
PRJ-01114,45273.08,266,11,5,Sistema SaaS,No,No,1298.6,2024-02-16
PRJ-01115,49470.5,250,2,1,E-commerce,No,Sí,1066.9,2024-02-16
PRJ-01116,48506.47,97,13,5,Sistema SaaS,Sí,Sí,1345.4,2024-02-16
PRJ-01117,11861.51,226,5,3,Portal Web,Sí,No,432.9,2024-02-16
PRJ-01118,70809.56,285,13,4,Portal Web,Sí,No,1780.5,2024-02-16
PRJ-01119,24920.0,168,6,8,App Móvil,Sí,Sí,880.8,2024-02-16
PRJ-01120,14713.62,341,7,7,Portal Web,Sí,No,666.4,2024-02-16
PRJ-01121,71656.11,178,12,5,Sistema SaaS,No,Sí,1827.2,2024-02-16
PRJ-01122,76673.86,128,10,2,Sistema SaaS,No,Sí,1773.8,2024-02-16
PRJ-01123,69659.57,105,3,6,Portal Web,Sí,Sí,1713.9,2024-02-16
PRJ-01124,65713.71,311,2,6,E-commerce,No,No,1582.1,2024-02-16
PRJ-01125,54143.15,138,4,6,E-commerce,No,Sí,1425.6,2024-02-16
PRJ-01126,46314.3,217,8,9,Sistema SaaS,No,Sí,1461.3,2024-02-16
PRJ-01127,11524.01,228,12,8,E-commerce,No,Sí,752.4,2024-02-16
PRJ-01128,35633.99,332,5,8,App Móvil,Sí,No,1070.3,2024-02-16
PRJ-01129,32951.64,356,14,1,App Móvil,Sí,No,875.1,2024-02-17
PRJ-01130,24481.53,183,8,5,Portal Web,Sí,No,825.3,2024-02-17
PRJ-01131,59256.51,69,14,7,Portal Web,No,Sí,1655.2,2024-02-17
PRJ-01132,42190.68,162,5,6,E-commerce,No,No,1178.5,2024-02-17
PRJ-01133,11078.47,161,1,5,Sistema SaaS,Sí,No,445.7,2024-02-17
PRJ-01134,21513.74,308,12,8,Portal Web,Sí,Sí,912.7,2024-02-17
PRJ-01135,56244.41,113,4,3,App Móvil,No,Sí,1345.7,2024-02-17
PRJ-01136,10709.81,271,11,6,Portal Web,Sí,No,621.6,2024-02-17
PRJ-01137,68840.52,145,10,5,Portal Web,Sí,No,1694.2,2024-02-17
PRJ-01138,42135.99,138,8,8,App Móvil,No,Sí,1264.3,2024-02-17
PRJ-01139,41043.99,250,7,4,Sistema SaaS,No,No,1063.4,2024-02-17
PRJ-01140,49430.58,70,6,8,Portal Web,Sí,Sí,1399.2,2024-02-17
PRJ-01141,66851.07,176,0,2,Portal Web,No,Sí,1430.7,2024-02-17
PRJ-01142,31085.69,141,3,9,Portal Web,Sí,No,1074.9,2024-02-17
PRJ-01143,55851.21,132,11,9,E-commerce,No,No,1666.1,2024-02-17
PRJ-01144,47429.9,75,6,6,Portal Web,No,No,1271.8,2024-02-17
PRJ-01145,25027.12,353,10,4,App Móvil,Sí,No,823.6,2024-02-17
PRJ-01146,70897.25,300,6,4,Sistema SaaS,No,Sí,1700.6,2024-02-17
PRJ-01147,64806.95,224,14,6,Sistema SaaS,Sí,No,1727.6,2024-02-17
PRJ-01148,54383.89,309,5,5,App Móvil,No,No,1346.9,2024-02-17
PRJ-01149,68793.63,312,7,6,E-commerce,Sí,No,1732.4,2024-02-17
PRJ-01150,70047.07,69,10,7,App Móvil,No,Sí,1889.9,2024-02-17
PRJ-01151,58127.22,218,12,7,Sistema SaaS,No,No,1595.1,2024-02-17
PRJ-01152,67776.0,193,5,9,App Móvil,Sí,No,1807.4,2024-02-17
PRJ-01153,57310.36,53,9,8,E-commerce,No,Sí,1615.6,2024-02-18
PRJ-01154,56010.56,53,2,6,Sistema SaaS,Sí,Sí,1427.8,2024-02-18
PRJ-01155,51395.85,33,3,6,E-commerce,No,Sí,1284.3,2024-02-18
PRJ-01156,61453.75,352,13,5,App Móvil,No,Sí,1642.7,2024-02-18
PRJ-01157,16895.38,319,2,1,Portal Web,Sí,Sí,439.2,2024-02-18
PRJ-01158,71065.31,210,0,9,App Móvil,No,No,1815.7,2024-02-18
PRJ-01159,70388.26,277,14,9,E-commerce,No,Sí,2048.4,2024-02-18
PRJ-01160,7193.55,145,9,9,App Móvil,Sí,Sí,687.6,2024-02-18
PRJ-01161,66936.26,308,4,8,Portal Web,No,Sí,1776.1,2024-02-18
PRJ-01162,14665.24,98,14,3,E-commerce,Sí,Sí,626.0,2024-02-18
PRJ-01163,30133.91,283,0,1,App Móvil,Sí,Sí,676.6,2024-02-18
PRJ-01164,60763.12,210,0,8,E-commerce,Sí,Sí,1574.7,2024-02-18
PRJ-01165,17056.99,347,1,7,E-commerce,No,Sí,665.1,2024-02-18
PRJ-01166,66347.53,198,12,5,Sistema SaaS,No,Sí,1672.4,2024-02-18
PRJ-01167,67410.06,342,3,7,Sistema SaaS,Sí,No,1684.8,2024-02-18
PRJ-01168,43060.08,278,5,4,E-commerce,No,No,1093.4,2024-02-18
PRJ-01169,5478.94,217,7,9,App Móvil,Sí,No,600.2,2024-02-18
PRJ-01170,26527.86,83,12,2,App Móvil,No,Sí,804.5,2024-02-18
PRJ-01171,51269.52,355,2,9,App Móvil,Sí,Sí,1401.8,2024-02-18
PRJ-01172,78588.96,342,0,9,Portal Web,Sí,Sí,2010.4,2024-02-18
PRJ-01173,52386.01,167,2,5,E-commerce,No,No,1271.4,2024-02-18
PRJ-01174,24485.27,197,11,1,E-commerce,Sí,Sí,664.1,2024-02-18
PRJ-01175,52550.43,132,2,7,Portal Web,Sí,Sí,1371.9,2024-02-18
PRJ-01176,45498.9,114,4,4,E-commerce,No,Sí,1184.3,2024-02-18
PRJ-01177,63488.4,346,10,9,E-commerce,Sí,No,1782.3,2024-02-19
PRJ-01178,13023.55,241,11,6,Portal Web,Sí,No,675.5,2024-02-19
PRJ-01179,62077.09,32,11,3,Sistema SaaS,No,Sí,1522.9,2024-02-19
PRJ-01180,45594.99,208,3,6,E-commerce,Sí,No,1188.9,2024-02-19
PRJ-01181,77224.4,332,12,6,Portal Web,Sí,Sí,1956.1,2024-02-19
PRJ-01182,30640.41,361,3,5,App Móvil,Sí,Sí,903.9,2024-02-19
PRJ-01183,52446.64,67,8,2,Sistema SaaS,Sí,No,1213.1,2024-02-19
PRJ-01184,74902.11,268,6,2,App Móvil,Sí,No,1680.8,2024-02-19
PRJ-01185,12688.23,198,3,7,E-commerce,Sí,No,596.5,2024-02-19
PRJ-01186,75292.14,343,2,2,Sistema SaaS,Sí,No,1648.9,2024-02-19
PRJ-01187,56591.43,335,5,6,Portal Web,Sí,Sí,1505.5,2024-02-19
PRJ-01188,10087.78,59,2,5,E-commerce,No,Sí,400.6,2024-02-19
PRJ-01189,27572.27,219,5,4,Portal Web,Sí,No,758.0,2024-02-19
PRJ-01190,58112.91,54,10,7,Sistema SaaS,Sí,No,1586.3,2024-02-19
PRJ-01191,10051.3,141,12,8,App Móvil,No,Sí,741.7,2024-02-19
PRJ-01192,48662.78,235,10,4,E-commerce,Sí,Sí,1286.6,2024-02-19
PRJ-01193,30941.23,214,12,1,E-commerce,Sí,Sí,776.7,2024-02-19
PRJ-01194,51568.66,76,12,1,Portal Web,Sí,Sí,1237.3,2024-02-19
PRJ-01195,8430.65,257,11,1,Sistema SaaS,Sí,No,322.8,2024-02-19
PRJ-01196,70365.26,68,8,1,Portal Web,Sí,No,1570.1,2024-02-19
PRJ-01197,78011.67,45,5,5,Sistema SaaS,Sí,No,1858.7,2024-02-19
PRJ-01198,77665.84,51,11,4,E-commerce,No,Sí,1842.4,2024-02-19
PRJ-01199,61223.89,242,3,9,Sistema SaaS,No,Sí,1663.8,2024-02-19
PRJ-01200,14756.47,339,14,3,E-commerce,No,No,628.7,2024-02-19
PRJ-01201,61869.74,178,4,7,Sistema SaaS,No,No,1553.1,2024-02-20
PRJ-01202,6844.02,270,12,8,App Móvil,No,No,648.4,2024-02-20
PRJ-01203,6659.27,301,5,6,Sistema SaaS,Sí,Sí,435.5,2024-02-20
PRJ-01204,29270.77,88,10,1,App Móvil,Sí,No,750.0,2024-02-20
PRJ-01205,41648.24,316,2,8,Sistema SaaS,Sí,Sí,1228.4,2024-02-20
PRJ-01206,62780.56,231,7,3,Sistema SaaS,Sí,No,1524.9,2024-02-20
PRJ-01207,56247.15,61,3,8,Portal Web,Sí,No,1520.3,2024-02-20
PRJ-01208,38442.7,191,7,4,Portal Web,No,No,1069.5,2024-02-20
PRJ-01209,25522.0,284,9,8,E-commerce,No,Sí,957.4,2024-02-20
PRJ-01210,79784.34,283,9,1,Portal Web,Sí,Sí,1736.3,2024-02-20
PRJ-01211,36963.6,38,2,3,Sistema SaaS,Sí,Sí,912.9,2024-02-20
PRJ-01212,38854.03,168,9,6,Portal Web,Sí,Sí,1160.1,2024-02-20
PRJ-01213,17271.79,39,6,9,Sistema SaaS,No,Sí,814.2,2024-02-20
PRJ-01214,64610.72,243,10,2,App Móvil,No,Sí,1493.3,2024-02-20
PRJ-01215,57026.17,302,12,1,Sistema SaaS,Sí,No,1362.9,2024-02-20
PRJ-01216,21557.72,353,11,3,E-commerce,No,Sí,690.9,2024-02-20
PRJ-01217,11178.58,77,8,4,App Móvil,Sí,No,474.1,2024-02-20
PRJ-01218,56037.45,140,3,5,E-commerce,No,Sí,1360.4,2024-02-20
PRJ-01219,54088.34,182,7,3,E-commerce,No,No,1317.5,2024-02-20
PRJ-01220,25494.46,152,2,2,E-commerce,Sí,No,680.3,2024-02-20
PRJ-01221,76314.77,131,6,2,Portal Web,No,Sí,1675.2,2024-02-20
PRJ-01222,16329.34,270,2,7,E-commerce,No,No,719.3,2024-02-20
PRJ-01223,37425.11,350,11,9,App Móvil,Sí,Sí,1285.2,2024-02-20
PRJ-01224,75771.19,220,14,2,Sistema SaaS,No,Sí,1766.4,2024-02-20
PRJ-01225,36479.55,246,14,7,E-commerce,Sí,Sí,1189.8,2024-02-21
PRJ-01226,52889.45,80,6,7,App Móvil,No,Sí,1439.8,2024-02-21
PRJ-01227,34819.58,321,13,7,E-commerce,Sí,No,1148.5,2024-02-21
PRJ-01228,25566.14,110,10,3,Sistema SaaS,Sí,Sí,745.4,2024-02-21
PRJ-01229,78798.32,117,9,7,App Móvil,No,No,1957.7,2024-02-21
PRJ-01230,35700.05,223,9,1,App Móvil,No,No,911.2,2024-02-21
PRJ-01231,72057.44,133,10,1,Sistema SaaS,Sí,No,1632.8,2024-02-21
PRJ-01232,22246.6,300,10,5,App Móvil,No,Sí,796.7,2024-02-21
PRJ-01233,20982.85,125,5,2,Sistema SaaS,No,No,566.1,2024-02-21
PRJ-01234,7335.06,227,1,9,App Móvil,No,Sí,563.6,2024-02-21
PRJ-01235,53875.01,30,10,7,App Móvil,Sí,No,1493.1,2024-02-21
PRJ-01236,32639.48,196,2,4,Sistema SaaS,Sí,Sí,828.4,2024-02-21
PRJ-01237,69826.87,155,5,4,Sistema SaaS,Sí,Sí,1654.5,2024-02-21
PRJ-01238,40490.74,342,13,2,App Móvil,No,Sí,1049.3,2024-02-21
PRJ-01239,77614.51,110,3,5,App Móvil,No,Sí,1821.4,2024-02-21
PRJ-01240,18914.41,280,5,4,Sistema SaaS,Sí,No,576.7,2024-02-21
PRJ-01241,70146.74,198,0,1,Portal Web,Sí,No,1440.0,2024-02-21
PRJ-01242,63244.76,102,9,8,Sistema SaaS,No,Sí,1704.1,2024-02-21
PRJ-01243,62819.14,170,11,3,App Móvil,No,No,1535.5,2024-02-21
PRJ-01244,68358.74,99,0,6,App Móvil,No,Sí,1662.1,2024-02-21
PRJ-01245,62076.8,291,2,4,App Móvil,No,Sí,1482.0,2024-02-21
PRJ-01246,51966.52,337,7,9,Sistema SaaS,Sí,No,1512.6,2024-02-21
PRJ-01247,14843.37,274,7,7,App Móvil,No,Sí,667.7,2024-02-21
PRJ-01248,7439.46,32,10,9,Portal Web,No,Sí,663.3,2024-02-21
PRJ-01249,74063.59,92,3,3,E-commerce,Sí,Sí,1634.8,2024-02-22
PRJ-01250,51248.77,78,5,1,Portal Web,Sí,Sí,1140.8,2024-02-22
PRJ-01251,64740.3,105,14,5,Sistema SaaS,No,Sí,1652.7,2024-02-22
PRJ-01252,41114.18,204,7,3,App Móvil,Sí,No,997.4,2024-02-22
PRJ-01253,13798.11,138,6,6,Sistema SaaS,No,No,609.3,2024-02-22
PRJ-01254,14388.93,212,10,8,E-commerce,No,No,785.9,2024-02-22
PRJ-01255,56417.4,221,6,4,Sistema SaaS,Sí,Sí,1354.7,2024-02-22
PRJ-01256,37272.94,94,12,5,App Móvil,Sí,Sí,1135.7,2024-02-22
PRJ-01257,20039.35,300,3,5,E-commerce,No,Sí,670.9,2024-02-22
PRJ-01258,41869.59,129,8,4,E-commerce,Sí,Sí,1152.1,2024-02-22
PRJ-01259,9815.67,61,11,4,App Móvil,No,Sí,488.3,2024-02-22
PRJ-01260,48647.86,157,9,4,App Móvil,No,Sí,1220.8,2024-02-22
PRJ-01261,25174.51,72,5,4,App Móvil,No,No,758.5,2024-02-22
PRJ-01262,64816.93,107,13,4,Sistema SaaS,Sí,Sí,1639.3,2024-02-22
PRJ-01263,28277.15,343,11,5,Portal Web,No,No,927.6,2024-02-22
PRJ-01264,39141.51,318,10,2,Sistema SaaS,No,Sí,966.6,2024-02-22
PRJ-01265,5871.54,299,2,2,Sistema SaaS,No,No,250.8,2024-02-22
PRJ-01266,10433.52,191,4,9,Portal Web,Sí,Sí,645.8,2024-02-22
PRJ-01267,34437.02,218,4,2,App Móvil,No,No,831.8,2024-02-22
PRJ-01268,40995.41,276,13,6,App Móvil,No,No,1234.4,2024-02-22
PRJ-01269,50001.54,245,4,2,Portal Web,No,Sí,1146.9,2024-02-22
PRJ-01270,26874.69,344,7,5,Portal Web,Sí,Sí,816.6,2024-02-22
PRJ-01271,57123.64,197,8,4,Sistema SaaS,No,No,1431.0,2024-02-22
PRJ-01272,69509.18,222,12,7,E-commerce,No,Sí,1865.6,2024-02-22
PRJ-01273,63488.82,312,8,7,Portal Web,Sí,Sí,1683.7,2024-02-23
PRJ-01274,7971.41,42,12,6,Sistema SaaS,Sí,Sí,614.5,2024-02-23
PRJ-01275,41038.02,269,5,5,E-commerce,No,No,1110.9,2024-02-23
PRJ-01276,12869.76,349,5,1,App Móvil,No,Sí,385.4,2024-02-23
